CustomerID,Gender,Age,Location,Tenure_Months,Contract,MonthlyCharges,TotalCharges,PaymentMethod,PaperlessBilling,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SupportCalls_Last6Mo,SatisfactionScore,Referrals,AccountStartDate,ChurnDate,Churned,HasSatisfactionScore,TenureYears,AvgMonthlySpend,AgeGroup,TenureGroup,ChurnStatus,ChargesBin,SupportBins,RiskScore,RiskCategory
CUST_001852,Female,44,Rural,20,One Year,86.7,1734.0,Credit Card (Automatic),No,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,2,5.3,2,2023-03-11,,0,1,1.6666666666666667,86.7,36-45,1-2 yr,Retained,$80-100,1-2 calls,3,Low
CUST_001853,Female,37,Urban,43,One Year,98.86,4250.98,Mailed Check,No,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,3,6.1,0,2021-04-20,,0,1,3.5833333333333335,98.85999999999999,36-45,2-4 yr,Retained,$80-100,3-4 calls,4,Medium
CUST_001854,Female,40,Suburban,12,Two Year,81.09,973.08,Mailed Check,Yes,Yes,No,Fiber Optic,No,No,No,No,No,Yes,2,3.8,1,2023-11-06,,0,1,1.0,81.09,36-45,7-12 mo,Retained,$80-100,1-2 calls,4,Medium
CUST_001855,Female,85,Suburban,44,Two Year,58.71,2583.24,Electronic Check,Yes,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,8.6,1,2021-03-21,,0,1,3.6666666666666665,58.709999999999994,65+,2-4 yr,Retained,$40-60,0 calls,2,Low
CUST_001856,Male,38,Urban,51,One Year,79.96,4077.96,Mailed Check,Yes,Yes,Yes,DSL,Yes,No,Yes,No,No,No,4,8.5,1,2020-08-23,2024-10-20,1,1,4.25,79.96,36-45,4+ yr,Churned,$60-80,3-4 calls,3,Low
CUST_001857,Female,49,Urban,17,One Year,93.67,1592.39,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,0,3.7,1,2023-06-09,,0,1,1.4166666666666667,93.67,46-55,1-2 yr,Retained,$80-100,0 calls,5,Medium
CUST_001858,Male,32,Suburban,48,One Year,44.53,2137.44,Credit Card (Automatic),Yes,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,2.8,0,2020-11-21,,0,1,4.0,44.53,26-35,2-4 yr,Retained,$40-60,1-2 calls,1,Low
CUST_001859,Female,46,Urban,65,Month-to-Month,66.19,4302.35,Bank Transfer (Automatic),Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,1,10.0,0,2019-06-30,,0,1,5.416666666666667,66.19000000000001,46-55,4+ yr,Retained,$60-80,1-2 calls,5,Medium
CUST_001860,Female,38,Urban,27,Month-to-Month,102.61,2770.47,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,2,,0,2022-08-13,2024-10-16,1,0,2.25,102.61,36-45,2-4 yr,Churned,$100+,1-2 calls,8,High
CUST_001861,Female,35,Urban,59,Two Year,74.3,4383.7,Credit Card (Automatic),Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,No,1,6.9,2,2019-12-27,,0,1,4.916666666666667,74.3,26-35,4+ yr,Retained,$60-80,1-2 calls,2,Low
CUST_001862,Female,69,Urban,42,Two Year,75.1,3154.2,Electronic Check,No,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,2,5.3,1,2021-05-20,,0,1,3.5,75.1,65+,2-4 yr,Retained,$60-80,1-2 calls,4,Medium
CUST_001863,Male,59,Suburban,12,One Year,67.68,812.16,Credit Card (Automatic),Yes,Yes,No,Fiber Optic,No,No,No,No,Yes,No,1,5.4,0,2023-11-06,,0,1,1.0,67.67999999999999,56-65,7-12 mo,Retained,$60-80,1-2 calls,4,Medium
CUST_001864,Female,44,Rural,48,Month-to-Month,68.4,3283.2,Electronic Check,Yes,Yes,Yes,DSL,No,No,No,No,Yes,No,3,6.5,2,2020-11-21,2024-10-27,1,1,4.0,68.39999999999999,36-45,2-4 yr,Churned,$60-80,3-4 calls,8,High
CUST_001865,Female,18,Urban,12,Month-to-Month,82.73,992.76,Bank Transfer (Automatic),Yes,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,1,,0,2023-11-06,2024-10-16,1,0,1.0,82.73,18-25,7-12 mo,Churned,$80-100,1-2 calls,6,Medium
CUST_001866,Female,36,Rural,1,Month-to-Month,47.02,47.02,Bank Transfer (Automatic),Yes,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,5.1,2,2024-10-01,2024-10-16,1,1,0.08333333333333333,47.02,36-45,0-6 mo,Churned,$40-60,1-2 calls,5,Medium
CUST_001867,Male,82,Rural,33,Month-to-Month,47.74,1575.42,Bank Transfer (Automatic),No,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,8.7,0,2022-02-14,,0,1,2.75,47.74,65+,2-4 yr,Retained,$40-60,0 calls,3,Low
CUST_001868,Male,38,Rural,5,Month-to-Month,61.18,305.9,Bank Transfer (Automatic),Yes,No,No Phone Service,Fiber Optic,No,Yes,No,No,No,No,4,5.0,0,2024-06-03,,0,1,0.4166666666666667,61.17999999999999,36-45,0-6 mo,Retained,$60-80,3-4 calls,8,High
CUST_001869,Male,58,Rural,30,Two Year,94.43,2832.9,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,No,0,,3,2022-05-15,,0,0,2.5,94.43,56-65,2-4 yr,Retained,$80-100,0 calls,3,Low
CUST_001870,Female,63,Urban,46,Month-to-Month,40.15,1846.9,Electronic Check,No,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,6.5,0,2021-01-20,2024-10-17,1,1,3.8333333333333335,40.15,56-65,2-4 yr,Churned,$40-60,1-2 calls,5,Medium
CUST_001871,Female,45,Urban,1,Month-to-Month,108.9,108.9,Credit Card (Automatic),Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,1,,0,2024-10-01,2024-10-25,1,0,0.08333333333333333,108.9,36-45,0-6 mo,Churned,$100+,1-2 calls,7,High
CUST_001872,Male,29,Suburban,61,Month-to-Month,70.95,4327.95,Mailed Check,Yes,Yes,No,Fiber Optic,Yes,No,No,No,No,No,1,8.3,3,2019-10-28,,0,1,5.083333333333333,70.95,26-35,4+ yr,Retained,$60-80,1-2 calls,4,Medium
CUST_001873,Female,18,Suburban,50,Two Year,79.04,3952.0,Credit Card (Automatic),Yes,No,No Phone Service,Fiber Optic,Yes,Yes,No,No,No,No,1,,1,2020-09-22,,0,0,4.166666666666667,79.04,18-25,4+ yr,Retained,$60-80,1-2 calls,1,Low
CUST_001874,Female,52,Rural,52,Two Year,83.73,4353.96,Bank Transfer (Automatic),No,Yes,No,Fiber Optic,Yes,No,No,No,Yes,Yes,0,9.5,3,2020-07-24,,0,1,4.333333333333333,83.73,46-55,4+ yr,Retained,$80-100,0 calls,2,Low
CUST_001875,Female,29,Rural,12,Month-to-Month,78.07,936.84,Bank Transfer (Automatic),Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,No,1,4.5,2,2023-11-06,,0,1,1.0,78.07000000000001,26-35,7-12 mo,Retained,$60-80,1-2 calls,6,Medium
CUST_001876,Female,44,Suburban,35,Two Year,77.63,2717.05,Credit Card (Automatic),No,Yes,Yes,DSL,No,Yes,Yes,No,No,No,0,7.3,1,2021-12-16,,0,1,2.9166666666666665,77.63000000000001,36-45,2-4 yr,Retained,$60-80,0 calls,2,Low
CUST_001877,Female,23,Urban,33,Month-to-Month,72.78,2401.74,Bank Transfer (Automatic),Yes,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,3,4.1,0,2022-02-14,,0,1,2.75,72.77999999999999,18-25,2-4 yr,Retained,$60-80,3-4 calls,5,Medium
CUST_001878,Female,38,Urban,4,Month-to-Month,87.53,350.12,Bank Transfer (Automatic),Yes,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,2,,0,2024-07-03,2024-10-10,1,0,0.3333333333333333,87.53,36-45,0-6 mo,Churned,$80-100,1-2 calls,6,Medium
CUST_001879,Male,42,Urban,36,One Year,36.07,1298.52,Credit Card (Automatic),Yes,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,,1,2021-11-16,,0,0,3.0,36.07,36-45,2-4 yr,Retained,$0-40,1-2 calls,1,Low
CUST_001880,Female,46,Suburban,12,Month-to-Month,108.22,1298.64,Electronic Check,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,0,6.0,3,2023-11-06,,0,1,1.0,108.22000000000001,46-55,7-12 mo,Retained,$100+,0 calls,7,High
CUST_001881,Female,25,Suburban,27,One Year,57.2,1544.4,Credit Card (Automatic),Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,1,8.2,0,2022-08-13,,0,1,2.25,57.2,18-25,2-4 yr,Retained,$40-60,1-2 calls,2,Low
CUST_001882,Female,59,Rural,35,Two Year,88.56,3099.6,Electronic Check,No,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,2,7.9,1,2021-12-16,,0,1,2.9166666666666665,88.56,56-65,2-4 yr,Retained,$80-100,1-2 calls,4,Medium
CUST_001883,Female,33,Suburban,42,One Year,74.27,3119.34,Bank Transfer (Automatic),Yes,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,2,7.8,0,2021-05-20,,0,1,3.5,74.27000000000001,26-35,2-4 yr,Retained,$60-80,1-2 calls,2,Low
CUST_001884,Female,18,Rural,24,Month-to-Month,78.33,1879.92,Credit Card (Automatic),Yes,Yes,No,DSL,No,No,Yes,No,Yes,Yes,2,,1,2022-11-11,,0,0,2.0,78.33,18-25,1-2 yr,Retained,$60-80,1-2 calls,5,Medium
CUST_001885,Male,40,Suburban,12,Month-to-Month,87.23,1046.76,Bank Transfer (Automatic),No,No,No Phone Service,DSL,Yes,No,Yes,No,Yes,Yes,2,6.4,1,2023-11-06,2024-10-30,1,1,1.0,87.23,36-45,7-12 mo,Churned,$80-100,1-2 calls,6,Medium
CUST_001886,Male,42,Rural,8,Month-to-Month,78.03,624.24,Electronic Check,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,No,0,,0,2024-03-05,2024-10-09,1,0,0.6666666666666666,78.03,36-45,7-12 mo,Churned,$60-80,0 calls,7,High
CUST_001887,Male,44,Urban,19,Month-to-Month,42.38,805.22,Mailed Check,No,Yes,No,DSL,No,No,No,No,No,No,3,5.5,1,2023-04-10,,0,1,1.5833333333333333,42.38,36-45,1-2 yr,Retained,$40-60,3-4 calls,6,Medium
CUST_001888,Male,62,Rural,38,Month-to-Month,61.46,2335.48,Mailed Check,No,Yes,No,DSL,No,No,No,No,No,Yes,2,9.7,1,2021-09-17,,0,1,3.1666666666666665,61.46,56-65,2-4 yr,Retained,$60-80,1-2 calls,5,Medium
CUST_001889,Female,38,Suburban,25,Month-to-Month,82.86,2071.5,Bank Transfer (Automatic),No,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,No,No,2,8.4,0,2022-10-12,,0,1,2.0833333333333335,82.86,36-45,2-4 yr,Retained,$80-100,1-2 calls,4,Medium
CUST_001890,Female,40,Urban,56,One Year,71.86,4024.16,Bank Transfer (Automatic),Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,3,5.6,1,2020-03-26,,0,1,4.666666666666667,71.86,36-45,4+ yr,Retained,$60-80,3-4 calls,3,Low
CUST_001891,Male,25,Urban,1,One Year,56.36,56.36,Bank Transfer (Automatic),No,Yes,No,DSL,No,No,No,No,No,Yes,1,5.9,1,2024-10-01,,0,1,0.08333333333333333,56.36,18-25,0-6 mo,Retained,$40-60,1-2 calls,5,Medium
CUST_001892,Male,54,Rural,21,Month-to-Month,48.58,1020.18,Credit Card (Automatic),No,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,2.4,0,2023-02-09,,0,1,1.75,48.58,46-55,1-2 yr,Retained,$40-60,1-2 calls,3,Low
CUST_001893,Female,44,Urban,20,Month-to-Month,89.84,1796.8,Electronic Check,Yes,Yes,No,Fiber Optic,No,Yes,Yes,No,No,Yes,3,6.5,1,2023-03-11,,0,1,1.6666666666666667,89.84,36-45,1-2 yr,Retained,$80-100,3-4 calls,9,High
CUST_001894,Male,35,Suburban,2,Month-to-Month,62.67,125.34,Electronic Check,No,Yes,Yes,DSL,No,No,No,No,No,Yes,3,4.5,1,2024-09-01,2024-10-06,1,1,0.16666666666666666,62.67,26-35,0-6 mo,Churned,$60-80,3-4 calls,10,Critical
CUST_001895,Female,18,Urban,1,Month-to-Month,79.51,79.51,Electronic Check,Yes,Yes,Yes,DSL,No,No,No,No,Yes,Yes,2,3.4,1,2024-10-01,,0,1,0.08333333333333333,79.51,18-25,0-6 mo,Retained,$60-80,1-2 calls,9,High
CUST_001896,Female,63,Suburban,36,Month-to-Month,81.35,2928.6,Electronic Check,Yes,Yes,No,Fiber Optic,No,Yes,Yes,No,No,Yes,0,9.5,2,2021-11-16,2024-10-06,1,1,3.0,81.35,56-65,2-4 yr,Churned,$80-100,0 calls,8,High
CUST_001897,Female,23,Rural,6,Month-to-Month,89.55,537.3,Mailed Check,No,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,No,0,4.9,2,2024-05-04,,0,1,0.5,89.55,18-25,0-6 mo,Retained,$80-100,0 calls,7,High
CUST_001898,Male,33,Urban,38,One Year,99.55,3782.9,Mailed Check,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,0,10.0,1,2021-09-17,,0,1,3.1666666666666665,99.55,26-35,2-4 yr,Retained,$80-100,0 calls,3,Low
CUST_001899,Male,47,Urban,72,Two Year,66.38,4779.36,Mailed Check,Yes,Yes,Yes,DSL,No,No,No,No,No,Yes,1,,1,2018-12-02,,0,0,6.0,66.38,46-55,4+ yr,Retained,$60-80,1-2 calls,2,Low
CUST_001900,Female,24,Rural,9,Month-to-Month,37.03,333.27,Electronic Check,Yes,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,3.1,1,2024-02-04,,0,1,0.75,37.03,18-25,7-12 mo,Retained,$0-40,1-2 calls,6,Medium
CUST_001901,Female,19,Suburban,10,One Year,86.98,869.8,Mailed Check,Yes,Yes,No,Fiber Optic,No,Yes,Yes,No,No,Yes,2,,1,2024-01-05,,0,0,0.8333333333333334,86.97999999999999,18-25,7-12 mo,Retained,$80-100,1-2 calls,5,Medium
CUST_001902,Male,18,Rural,51,Month-to-Month,94.58,4823.58,Bank Transfer (Automatic),No,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,1,7.9,0,2020-08-23,,0,1,4.25,94.58,18-25,4+ yr,Retained,$80-100,1-2 calls,4,Medium
CUST_001903,Female,52,Urban,28,Two Year,69.25,1939.0,Credit Card (Automatic),No,Yes,Yes,DSL,No,No,No,Yes,No,Yes,2,10.0,3,2022-07-14,,0,1,2.3333333333333335,69.25,46-55,2-4 yr,Retained,$60-80,1-2 calls,1,Low
CUST_001904,Male,33,Urban,45,Month-to-Month,68.2,3069.0,Bank Transfer (Automatic),No,Yes,No,DSL,Yes,Yes,Yes,No,No,No,1,5.2,1,2021-02-19,,0,1,3.75,68.2,26-35,2-4 yr,Retained,$60-80,1-2 calls,4,Medium
CUST_001905,Female,85,Urban,5,Month-to-Month,91.67,458.35,Mailed Check,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,2,6.1,1,2024-06-03,,0,1,0.4166666666666667,91.67,65+,0-6 mo,Retained,$80-100,1-2 calls,8,High
CUST_001906,Male,27,Suburban,17,Month-to-Month,53.06,902.02,Mailed Check,No,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,9.1,0,2023-06-09,,0,1,1.4166666666666667,53.06,26-35,1-2 yr,Retained,$40-60,1-2 calls,3,Low
CUST_001907,Female,28,Urban,29,Month-to-Month,62.66,1817.14,Electronic Check,No,Yes,No,DSL,Yes,No,Yes,Yes,No,No,1,5.8,0,2022-06-14,,0,1,2.4166666666666665,62.660000000000004,26-35,2-4 yr,Retained,$60-80,1-2 calls,5,Medium
CUST_001908,Male,33,Urban,13,One Year,53.99,701.87,Electronic Check,Yes,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,7.2,1,2023-10-07,,0,1,1.0833333333333333,53.99,26-35,1-2 yr,Retained,$40-60,1-2 calls,3,Low
CUST_001909,Male,45,Urban,48,Two Year,68.35,3280.8,Credit Card (Automatic),Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,1,,0,2020-11-21,,0,0,4.0,68.35000000000001,36-45,2-4 yr,Retained,$60-80,1-2 calls,2,Low
CUST_001910,Male,34,Urban,68,One Year,75.17,5111.56,Credit Card (Automatic),No,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,3,8.8,0,2019-04-01,,0,1,5.666666666666667,75.17,26-35,4+ yr,Retained,$60-80,3-4 calls,4,Medium
CUST_001911,Male,51,Rural,42,Month-to-Month,69.08,2901.36,Electronic Check,Yes,Yes,No,DSL,Yes,No,Yes,Yes,No,No,0,10.0,1,2021-05-20,,0,1,3.5,69.08,46-55,2-4 yr,Retained,$60-80,0 calls,5,Medium
CUST_001912,Female,27,Urban,43,One Year,89.21,3836.03,Credit Card (Automatic),No,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,3,4.9,1,2021-04-20,,0,1,3.5833333333333335,89.21000000000001,26-35,2-4 yr,Retained,$80-100,3-4 calls,4,Medium
CUST_001913,Female,21,Suburban,12,One Year,77.31,927.72,Bank Transfer (Automatic),No,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,0,10.0,1,2023-11-06,,0,1,1.0,77.31,18-25,7-12 mo,Retained,$60-80,0 calls,4,Medium
CUST_001914,Male,18,Rural,69,Two Year,78.63,5425.47,Credit Card (Automatic),No,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,2,8.8,1,2019-03-02,,0,1,5.75,78.63000000000001,18-25,4+ yr,Retained,$60-80,1-2 calls,2,Low
CUST_001915,Male,18,Urban,4,One Year,84.91,339.64,Mailed Check,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,2,8.5,1,2024-07-03,2024-10-22,1,1,0.3333333333333333,84.91,18-25,0-6 mo,Churned,$80-100,1-2 calls,6,Medium
CUST_001916,Female,34,Suburban,3,One Year,66.25,198.75,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,1,7.0,2,2024-08-02,,0,1,0.25,66.25,26-35,0-6 mo,Retained,$60-80,1-2 calls,6,Medium
CUST_001917,Female,37,Rural,15,One Year,99.22,1488.3,Mailed Check,Yes,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,0,6.8,2,2023-08-08,,0,1,1.25,99.22,36-45,1-2 yr,Retained,$80-100,0 calls,2,Low
CUST_001918,Female,32,Rural,52,One Year,62.34,3241.68,Mailed Check,Yes,Yes,No,DSL,Yes,No,No,No,Yes,No,0,7.6,2,2020-07-24,,0,1,4.333333333333333,62.339999999999996,26-35,4+ yr,Retained,$60-80,0 calls,2,Low
CUST_001919,Male,60,Urban,12,Month-to-Month,81.86,982.32,Bank Transfer (Automatic),No,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,1,7.1,4,2023-11-06,2024-10-06,1,1,1.0,81.86,56-65,7-12 mo,Churned,$80-100,1-2 calls,7,High
CUST_001920,Male,60,Urban,55,Month-to-Month,86.39,4751.45,Credit Card (Automatic),Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,0,1.8,0,2020-04-25,,0,1,4.583333333333333,86.39,56-65,4+ yr,Retained,$80-100,0 calls,6,Medium
CUST_001921,Female,36,Urban,24,One Year,98.66,2367.84,Bank Transfer (Automatic),Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,4,7.0,1,2022-11-11,,0,1,2.0,98.66000000000001,36-45,1-2 yr,Retained,$80-100,3-4 calls,3,Low
CUST_001922,Male,18,Suburban,72,Two Year,104.03,7490.16,Mailed Check,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,0,10.0,1,2018-12-02,,0,1,6.0,104.03,18-25,4+ yr,Retained,$100+,0 calls,2,Low
CUST_001923,Female,33,Suburban,10,Month-to-Month,64.94,649.4,Bank Transfer (Automatic),No,Yes,Yes,DSL,No,No,No,No,No,Yes,3,7.8,1,2024-01-05,2024-10-12,1,1,0.8333333333333334,64.94,26-35,7-12 mo,Churned,$60-80,3-4 calls,7,High
CUST_001924,Male,33,Suburban,28,Two Year,43.02,1204.56,Electronic Check,No,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,3.6,1,2022-07-14,2024-10-13,1,1,2.3333333333333335,43.019999999999996,26-35,2-4 yr,Churned,$40-60,1-2 calls,2,Low
CUST_001925,Female,32,Urban,6,Month-to-Month,39.16,234.96,Credit Card (Automatic),Yes,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,,1,2024-05-04,2024-10-27,1,0,0.5,39.160000000000004,26-35,0-6 mo,Churned,$0-40,1-2 calls,5,Medium
CUST_001926,Male,31,Urban,7,Month-to-Month,87.69,613.83,Electronic Check,No,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,2,9.1,1,2024-04-04,,0,1,0.5833333333333334,87.69000000000001,26-35,7-12 mo,Retained,$80-100,1-2 calls,9,High
CUST_001927,Female,32,Suburban,20,Month-to-Month,58.76,1175.2,Bank Transfer (Automatic),No,Yes,No,DSL,No,No,Yes,No,No,Yes,1,7.4,3,2023-03-11,,0,1,1.6666666666666667,58.760000000000005,26-35,1-2 yr,Retained,$40-60,1-2 calls,5,Medium
CUST_001928,Female,36,Suburban,48,Two Year,81.36,3905.28,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,0,9.1,2,2020-11-21,,0,1,4.0,81.36,36-45,2-4 yr,Retained,$80-100,0 calls,4,Medium
CUST_001929,Female,32,Suburban,53,Month-to-Month,49.22,2608.66,Electronic Check,No,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,7.6,2,2020-06-24,,0,1,4.416666666666667,49.22,26-35,4+ yr,Retained,$40-60,0 calls,5,Medium
CUST_001930,Male,45,Urban,25,Month-to-Month,97.73,2443.25,Bank Transfer (Automatic),No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,3,9.0,0,2022-10-12,,0,1,2.0833333333333335,97.73,36-45,2-4 yr,Retained,$80-100,3-4 calls,6,Medium
CUST_001931,Female,47,Urban,47,Month-to-Month,48.79,2293.13,Bank Transfer (Automatic),No,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,7.8,2,2020-12-21,,0,1,3.9166666666666665,48.79,46-55,2-4 yr,Retained,$40-60,1-2 calls,3,Low
CUST_001932,Female,28,Urban,17,Month-to-Month,54.32,923.44,Electronic Check,No,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,7.1,0,2023-06-09,,0,1,1.4166666666666667,54.32,26-35,1-2 yr,Retained,$40-60,1-2 calls,5,Medium
CUST_001933,Female,61,Urban,50,Two Year,86.48,4324.0,Bank Transfer (Automatic),Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,3,8.0,0,2020-09-22,,0,1,4.166666666666667,86.48,56-65,4+ yr,Retained,$80-100,3-4 calls,4,Medium
CUST_001934,Female,27,Urban,28,Month-to-Month,86.8,2430.4,Electronic Check,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,3,1.6,0,2022-07-14,2024-10-18,1,1,2.3333333333333335,86.8,26-35,2-4 yr,Churned,$80-100,3-4 calls,8,High
CUST_001935,Female,18,Urban,24,Two Year,92.43,2218.32,Credit Card (Automatic),Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,0,,2,2022-11-11,2024-10-08,1,0,2.0,92.43,18-25,1-2 yr,Churned,$80-100,0 calls,2,Low
CUST_001936,Female,47,Urban,29,Two Year,85.28,2473.12,Bank Transfer (Automatic),No,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,2,8.3,1,2022-06-14,,0,1,2.4166666666666665,85.28,46-55,2-4 yr,Retained,$80-100,1-2 calls,2,Low
CUST_001937,Male,29,Urban,32,Month-to-Month,81.59,2610.88,Electronic Check,Yes,Yes,No,DSL,No,No,Yes,No,Yes,Yes,1,3.2,0,2022-03-16,2024-10-06,1,1,2.6666666666666665,81.59,26-35,2-4 yr,Churned,$80-100,1-2 calls,8,High
CUST_001938,Female,46,Urban,50,One Year,89.03,4451.5,Electronic Check,Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,1,8.8,1,2020-09-22,,0,1,4.166666666666667,89.03,46-55,4+ yr,Retained,$80-100,1-2 calls,5,Medium
CUST_001939,Female,18,Suburban,72,Month-to-Month,75.01,5400.72,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,2,,0,2018-12-02,,0,0,6.0,75.01,18-25,4+ yr,Retained,$60-80,1-2 calls,7,High
CUST_001940,Male,62,Urban,51,Month-to-Month,62.09,3166.59,Electronic Check,No,Yes,No,DSL,Yes,No,Yes,No,No,No,2,4.5,1,2020-08-23,,0,1,4.25,62.09,56-65,4+ yr,Retained,$60-80,1-2 calls,6,Medium
CUST_001941,Male,52,Suburban,7,One Year,97.18,680.26,Bank Transfer (Automatic),Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,0,,1,2024-04-04,,0,0,0.5833333333333334,97.17999999999999,46-55,7-12 mo,Retained,$80-100,0 calls,4,Medium
CUST_001942,Male,19,Suburban,48,One Year,45.62,2189.76,Electronic Check,No,No,No Phone Service,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,,4,2020-11-21,,0,0,4.0,45.620000000000005,18-25,2-4 yr,Retained,$40-60,1-2 calls,3,Low
CUST_001943,Female,19,Suburban,41,Month-to-Month,81.45,3339.45,Mailed Check,Yes,No,No Phone Service,DSL,Yes,No,No,No,Yes,Yes,3,8.1,0,2021-06-19,,0,1,3.4166666666666665,81.44999999999999,18-25,2-4 yr,Retained,$80-100,3-4 calls,6,Medium
CUST_001944,Female,67,Rural,17,Month-to-Month,55.53,944.01,Electronic Check,Yes,Yes,No,DSL,Yes,No,No,No,Yes,No,1,9.2,3,2023-06-09,,0,1,1.4166666666666667,55.53,65+,1-2 yr,Retained,$40-60,1-2 calls,6,Medium
CUST_001945,Female,30,Urban,8,Two Year,79.66,637.28,Bank Transfer (Automatic),Yes,No,No Phone Service,Fiber Optic,No,No,No,No,Yes,No,2,,1,2024-03-05,,0,0,0.6666666666666666,79.66,26-35,7-12 mo,Retained,$60-80,1-2 calls,3,Low
CUST_001946,Female,29,Suburban,1,One Year,65.67,65.67,Bank Transfer (Automatic),No,Yes,No,DSL,No,Yes,No,Yes,No,No,2,9.8,0,2024-10-01,,0,1,0.08333333333333333,65.67,26-35,0-6 mo,Retained,$60-80,1-2 calls,4,Medium
