transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,payment_method,order_status,shipping_cost,discount_code,discount_amount,sales_channel,subtotal,total,transaction_month,product_name,category,subcategory,base_price,cost_price,brand,segment,region,city,profit,profit_margin
TXN-0003000,2024-06-26,CUST-00013,PROD-0069,2,360.26,Debit Card,Refunded,0.0,,0.0,Mobile App,720.52,720.52,2024-06,Bedding Item 69,Home & Garden,Bedding,208.19,100.3,BrandC,Gold,East,Phoenix,519.92,72.16
TXN-0003001,2024-08-21,CUST-00559,PROD-0111,2,343.5,Credit Card,Completed,0.0,WELCOME15,103.05,Website,687.0,583.95,2024-08,Bedding Item 111,Home & Garden,Bedding,323.42,195.29,BrandB,Bronze,West,New York,193.37000000000006,33.11
TXN-0003002,2024-07-24,CUST-00757,PROD-0144,1,496.52,Credit Card,Completed,0.0,,0.0,Mobile App,496.52,496.52,2024-07,Furniture Item 144,Home & Garden,Furniture,167.44,107.99,BrandE,Bronze,South,Los Angeles,388.53,78.25
TXN-0003003,2024-10-10,CUST-00704,PROD-0100,3,318.11,Debit Card,Shipped,0.0,,0.0,Website,954.33,954.33,2024-10,Water Sports Item 100,Sports,Water Sports,311.23,197.15,BrandE,Bronze,East,Austin,362.88,38.02
TXN-0003004,2024-08-30,CUST-00798,PROD-0041,1,402.06,Credit Card,Cancelled,0.0,,0.0,Mobile App,402.06,402.06,2024-08,Men Item 41,Clothing,Men,283.42,139.01,BrandA,Silver,East,New York,263.05,65.43
TXN-0003005,2024-09-07,CUST-00200,PROD-0148,2,141.45,Credit Card,Completed,0.0,,0.0,Website,282.9,282.9,2024-09,Laptops Item 148,Electronics,Laptops,300.11,156.26,BrandE,Silver,West,Philadelphia,-29.620000000000005,-10.47
TXN-0003006,2024-07-12,CUST-00795,PROD-0048,1,176.6,Credit Card,Completed,0.0,,0.0,Mobile App,176.6,176.6,2024-07,Accessories Item 48,Clothing,Accessories,54.5,22.0,BrandD,Silver,South,San Diego,154.6,87.54
TXN-0003007,2024-06-08,CUST-00232,PROD-0130,2,459.33,Credit Card,Shipped,0.0,,0.0,Website,918.66,918.66,2024-06,Accessories Item 130,Clothing,Accessories,280.84,146.91,BrandD,Silver,West,San Diego,624.8399999999999,68.02
TXN-0003008,2024-10-27,CUST-00894,PROD-0144,2,380.03,Debit Card,Refunded,0.0,,0.0,Website,760.06,760.06,2024-10,Furniture Item 144,Home & Garden,Furniture,167.44,107.99,BrandE,Bronze,West,Dallas,544.0799999999999,71.58
TXN-0003009,2024-08-21,CUST-00421,PROD-0111,2,331.07,PayPal,Completed,0.0,,0.0,Social Media,662.14,662.14,2024-08,Bedding Item 111,Home & Garden,Bedding,323.42,195.29,BrandB,Bronze,East,San Antonio,271.56,41.01
TXN-0003010,2024-10-24,CUST-00855,PROD-0062,5,134.46,Debit Card,Processing,0.0,,0.0,Mobile App,672.3000000000001,672.3000000000001,2024-10,Bedding Item 62,Home & Garden,Bedding,161.3,79.85,BrandE,Bronze,North,New York,273.05000000000007,40.61
TXN-0003011,2024-09-10,CUST-00049,PROD-0107,5,352.29,Credit Card,Cancelled,0.0,,0.0,Mobile App,1761.45,1761.45,2024-09,Accessories Item 107,Clothing,Accessories,392.62,213.41,BrandB,Bronze,South,San Antonio,694.4000000000001,39.42
TXN-0003012,2024-10-07,CUST-00532,PROD-0106,3,444.5,Debit Card,Cancelled,0.0,SUMMER20,266.7,Social Media,1333.5,1066.8,2024-10,Accessories Item 106,Electronics,Accessories,392.7,186.96,BrandC,Silver,West,Austin,505.91999999999996,47.42
TXN-0003013,2024-10-06,CUST-00853,PROD-0132,2,123.08,Debit Card,Completed,0.0,,0.0,Mobile App,246.16,246.16,2024-10,Kitchen Item 132,Home & Garden,Kitchen,286.39,173.86,BrandC,Silver,South,Phoenix,-101.56000000000003,-41.26
TXN-0003014,2024-10-01,CUST-00290,PROD-0113,2,355.99,Credit Card,Completed,0.0,,0.0,Mobile App,711.98,711.98,2024-10,Accessories Item 113,Clothing,Accessories,214.33,144.47,BrandC,Silver,West,Phoenix,423.04,59.42
TXN-0003015,2024-08-30,CUST-00936,PROD-0068,2,202.9,Credit Card,Shipped,0.0,,0.0,Website,405.8,405.8,2024-08,Tablets Item 68,Electronics,Tablets,318.62,130.64,Generic,Gold,North,Houston,144.52000000000004,35.61
TXN-0003016,2024-10-03,CUST-00785,PROD-0089,5,68.19,Credit Card,Cancelled,0.0,,0.0,Website,340.95,340.95,2024-10,Cycling Item 89,Sports,Cycling,169.17,71.66,Generic,Platinum,West,Dallas,-17.349999999999966,-5.09
TXN-0003017,2024-08-09,CUST-00741,PROD-0078,1,384.09,Credit Card,Completed,0.0,,0.0,Website,384.09,384.09,2024-08,Water Sports Item 78,Sports,Water Sports,279.15,152.72,BrandA,Bronze,Central,Phoenix,231.36999999999998,60.24
TXN-0003018,2024-09-26,CUST-00441,PROD-0075,2,91.89,Credit Card,Cancelled,0.0,,0.0,Marketplace,183.78,183.78,2024-09,Footwear Item 75,Clothing,Footwear,98.14,64.86,BrandB,Bronze,North,Phoenix,54.06,29.42
TXN-0003019,2024-10-23,CUST-00623,PROD-0025,2,133.91,Credit Card,Completed,0.0,WELCOME15,40.17,Website,267.82,227.64999999999998,2024-10,Outdoor Item 25,Sports,Outdoor,117.72,74.9,BrandD,Bronze,South,San Antonio,77.84999999999997,34.2
TXN-0003020,2024-07-28,CUST-00747,PROD-0007,4,393.63,Debit Card,Processing,0.0,,0.0,Website,1574.52,1574.52,2024-07,Cycling Item 7,Sports,Cycling,168.77,78.61,BrandE,,,,1260.08,80.03
TXN-0003021,2024-10-07,CUST-00603,PROD-0113,3,373.64,Debit Card,Processing,0.0,,0.0,Mobile App,1120.92,1120.92,2024-10,Accessories Item 113,Clothing,Accessories,214.33,144.47,BrandC,Bronze,East,San Diego,687.5100000000001,61.33
TXN-0003022,2024-09-23,CUST-00845,PROD-0036,3,134.54,Google Pay,Completed,0.0,SUMMER20,80.72,Website,403.62,322.9,2024-09,Cycling Item 36,Sports,Cycling,302.79,170.73,BrandB,Silver,South,Dallas,-189.28999999999996,-58.62
TXN-0003023,2024-08-19,CUST-00565,PROD-0010,1,471.06,Debit Card,Completed,0.0,,0.0,Social Media,471.06,471.06,2024-08,Audio Item 10,Electronics,Audio,139.8,56.74,BrandC,Bronze,Central,Austin,414.32,87.95
TXN-0003024,2024-10-03,CUST-00253,PROD-0113,4,115.48,Debit Card,Completed,0.0,,0.0,Mobile App,461.92,461.92,2024-10,Accessories Item 113,Clothing,Accessories,214.33,144.47,BrandC,Silver,South,Chicago,-115.95999999999998,-25.1
TXN-0003025,2024-10-24,CUST-00269,PROD-0036,2,496.86,Credit Card,Shipped,0.0,,0.0,In-Store,993.72,993.72,2024-10,Cycling Item 36,Sports,Cycling,302.79,170.73,BrandB,Silver,Central,Philadelphia,652.26,65.64
TXN-0003026,2024-09-29,CUST-00004,PROD-0018,1,371.56,Credit Card,Processing,0.0,,0.0,Website,371.56,371.56,2024-09,Laptops Item 18,Electronics,Laptops,170.45,116.33,BrandB,Bronze,Central,Houston,255.23000000000002,68.69
TXN-0003027,2024-05-07,CUST-00369,PROD-0134,5,202.32,Debit Card,Completed,0.0,,0.0,Website,1011.5999999999999,1011.5999999999999,2024-05,Women Item 134,Clothing,Women,34.54,23.2,Generic,Silver,South,San Diego,895.5999999999999,88.53
TXN-0003028,2024-08-27,CUST-00888,PROD-0135,3,73.86,Debit Card,Completed,0.0,,0.0,Mobile App,221.57999999999998,221.57999999999998,2024-08,Accessories Item 135,Clothing,Accessories,266.36,176.92,BrandD,Silver,Central,Austin,-309.18,-139.53
TXN-0003029,2024-08-22,CUST-00934,PROD-0102,2,167.04,PayPal,Refunded,0.0,SUMMER20,66.82,Marketplace,334.08,267.26,2024-08,Accessories Item 102,Electronics,Accessories,35.5,19.55,BrandD,Silver,West,New York,228.16,85.37
TXN-0003030,2024-08-28,CUST-00253,PROD-0140,1,104.92,Apple Pay,Shipped,0.0,,0.0,Mobile App,104.92,104.92,2024-08,Men Item 140,Clothing,Men,272.1,146.83,BrandD,Silver,South,Chicago,-41.91000000000001,-39.94
TXN-0003031,2024-10-14,CUST-01148,PROD-0025,2,314.69,Credit Card,Cancelled,0.0,,0.0,Social Media,629.38,629.38,2024-10,Outdoor Item 25,Sports,Outdoor,117.72,74.9,BrandD,Silver,East,New York,479.58,76.2
TXN-0003032,2024-09-25,CUST-00638,PROD-0033,5,184.85,Credit Card,Processing,0.0,,0.0,Website,924.25,924.25,2024-09,Cycling Item 33,Sports,Cycling,186.68,83.58,BrandD,Platinum,Central,Houston,506.35,54.78
TXN-0003033,2024-08-05,CUST-01096,PROD-0087,5,154.54,Debit Card,Completed,0.0,SAVE10,77.27,Mobile App,772.6999999999999,695.43,2024-08,Outdoor Item 87,Sports,Outdoor,64.74,36.24,BrandE,Gold,East,Dallas,514.2299999999999,73.94
TXN-0003034,2024-10-21,CUST-00853,PROD-0073,4,380.99,Debit Card,Processing,0.0,,0.0,Mobile App,1523.96,1523.96,2024-10,Furniture Item 73,Home & Garden,Furniture,280.76,130.6,BrandB,Silver,South,Phoenix,1001.5600000000001,65.72
TXN-0003035,2024-10-08,CUST-00871,PROD-0006,4,122.98,Credit Card,Cancelled,0.0,SAVE10,49.19,Mobile App,491.92,442.73,2024-10,Furniture Item 6,Home & Garden,Furniture,,65.71,BrandB,Silver,South,New York,179.89000000000004,40.63
TXN-0003036,2024-10-08,CUST-00102,PROD-0137,1,297.57,Debit Card,Completed,0.0,,0.0,Website,297.57,297.57,2024-10,Garden Item 137,Home & Garden,Garden,395.8,222.83,BrandB,Bronze,West,Philadelphia,74.73999999999998,25.12
TXN-0003037,2024-09-24,CUST-00274,PROD-0067,2,105.34,Credit Card,Processing,0.0,,0.0,Mobile App,210.68,210.68,2024-09,Team Sports Item 67,Sports,Team Sports,313.66,147.12,BrandB,Bronze,Central,San Antonio,-83.56,-39.66
TXN-0003038,2024-03-06,CUST-00012,PROD-0144,2,360.24,Debit Card,Completed,0.0,,0.0,Mobile App,720.48,720.48,2024-03,Furniture Item 144,Home & Garden,Furniture,167.44,107.99,BrandE,Silver,Central,San Antonio,504.5,70.02
TXN-0003039,2024-10-23,CUST-00862,PROD-0093,2,316.3,Credit Card,Cancelled,0.0,,0.0,Website,632.6,632.6,2024-10,Water Sports Item 93,Sports,Water Sports,238.43,163.63,BrandD,Silver,West,Los Angeles,305.34000000000003,48.27
TXN-0003040,2024-09-14,CUST-00428,PROD-0108,4,401.09,Debit Card,Shipped,0.0,SUMMER20,320.87,Website,1604.36,1283.4899999999998,2024-09,Cycling Item 108,Sports,Cycling,197.26,81.07,BrandC,Bronze,Central,San Diego,959.2099999999998,74.73
TXN-0003041,2024-10-16,CUST-00929,PROD-0026,2,43.55,PayPal,Processing,7.99,,0.0,Website,87.1,95.08999999999999,2024-10,,Sports,Team Sports,122.26,51.45,BrandC,Bronze,North,Houston,-7.8100000000000165,-8.21
TXN-0003042,2024-03-30,CUST-00421,PROD-0038,1,112.94,Bank Transfer,Processing,0.0,,0.0,Mobile App,112.94,112.94,2024-03,Team Sports Item 38,Sports,Team Sports,144.94,96.22,BrandD,Bronze,East,San Antonio,16.72,14.8
TXN-0003043,2024-10-20,CUST-00961,PROD-0142,4,85.68,Google Pay,Completed,0.0,FLASH30,102.82,Mobile App,342.72,239.90000000000003,2024-10,Audio Item 142,Electronics,Audio,187.0,114.28,BrandE,Silver,West,Los Angeles,-217.21999999999997,-90.55
TXN-0003044,2024-09-26,CUST-00154,PROD-0103,1,103.37,Debit Card,Shipped,0.0,,0.0,Website,103.37,103.37,2024-09,Outdoor Item 103,Sports,Outdoor,307.15,166.09,BrandA,Bronze,North,Dallas,-62.72,-60.68
TXN-0003045,2024-08-08,CUST-00218,PROD-0042,1,60.47,Debit Card,Completed,12.99,,0.0,Website,60.47,73.46,2024-08,Water Sports Item 42,Sports,Water Sports,55.63,38.29,Generic,Bronze,Central,Austin,35.169999999999995,47.88
TXN-0003046,2024-08-15,CUST-00424,PROD-0147,4,285.41,Debit Card,Completed,0.0,,0.0,Website,1141.64,1141.64,2024-08,Kids Item 147,Clothing,Kids,87.56,58.02,BrandA,Silver,South,Dallas,909.5600000000001,79.67
TXN-0003047,2024-09-25,CUST-00533,PROD-0066,2,300.77,Credit Card,Refunded,0.0,,0.0,Website,601.54,601.54,2024-09,Accessories Item 66,Clothing,Accessories,235.19,134.63,BrandA,Bronze,East,San Diego,332.28,55.24
TXN-0003048,2024-10-02,CUST-00430,PROD-0042,3,423.3,Credit Card,Refunded,0.0,,0.0,Mobile App,1269.9,1269.9,2024-10,Water Sports Item 42,Sports,Water Sports,55.63,38.29,Generic,Bronze,Central,Houston,1155.0300000000002,90.95
TXN-0003049,2024-09-27,CUST-00908,PROD-0038,3,214.68,Credit Card,Shipped,0.0,,0.0,Marketplace,644.04,644.04,2024-09,Team Sports Item 38,Sports,Team Sports,144.94,96.22,BrandD,Bronze,Central,Phoenix,355.38,55.18
TXN-0003050,2024-10-09,CUST-00117,PROD-0141,2,270.86,PayPal,Refunded,0.0,,0.0,Social Media,541.72,541.72,2024-10,Accessories Item 141,Clothing,Accessories,73.98,46.19,BrandC,Bronze,Central,Dallas,449.34000000000003,82.95
TXN-0003051,2024-10-14,CUST-00435,PROD-0106,1,495.73,Debit Card,Shipped,0.0,,0.0,In-Store,495.73,495.73,2024-10,Accessories Item 106,Electronics,Accessories,392.7,186.96,BrandC,Bronze,West,Los Angeles,308.77,62.29
TXN-0003052,2024-09-18,CUST-00987,PROD-0096,2,270.59,Credit Card,Refunded,0.0,,0.0,Website,541.18,541.18,2024-09,Kids Item 96,Clothing,Kids,134.44,80.24,BrandB,Bronze,South,Phoenix,380.69999999999993,70.35
TXN-0003053,2024-10-09,CUST-00078,PROD-0070,2,291.04,PayPal,Completed,0.0,,0.0,Website,582.08,582.08,2024-10,Cycling Item 70,Sports,Cycling,155.82,99.29,BrandC,Bronze,West,Phoenix,383.5,65.88
TXN-0003054,2024-10-07,CUST-01125,PROD-0038,2,497.99,Debit Card,Shipped,0.0,,0.0,Mobile App,995.98,995.98,2024-10,Team Sports Item 38,Sports,Team Sports,144.94,96.22,BrandD,Silver,South,New York,803.54,80.68
TXN-0003055,2024-08-24,CUST-01186,PROD-0097,2,497.11,PayPal,Completed,0.0,FLASH30,298.27,Mobile App,994.22,695.95,2024-08,Cycling Item 97,Sports,Cycling,154.3,78.51,BrandB,Bronze,West,San Antonio,538.9300000000001,77.44
TXN-0003056,2024-04-03,CUST-00107,PROD-0108,1,217.76,Debit Card,Cancelled,0.0,,0.0,Website,217.76,217.76,2024-04,Cycling Item 108,Sports,Cycling,197.26,81.07,BrandC,Bronze,West,Los Angeles,136.69,62.77
TXN-0003057,2024-09-02,CUST-00363,PROD-0119,4,321.11,Credit Card,Refunded,0.0,SUMMER20,256.89,Mobile App,1284.44,1027.5500000000002,2024-09,Footwear Item 119,Clothing,Footwear,377.52,168.47,Generic,Bronze,North,Austin,353.6700000000002,34.42
TXN-0003058,2024-10-23,CUST-00461,PROD-0074,3,245.58,Credit Card,Cancelled,0.0,,0.0,Website,736.74,736.74,2024-10,Fitness Item 74,Sports,Fitness,270.17,160.08,BrandA,Silver,West,San Diego,256.5,34.82
TXN-0003059,2024-10-23,CUST-00922,PROD-0057,1,363.14,Apple Pay,Completed,0.0,,0.0,In-Store,363.14,363.14,2024-10,Fitness Item 57,Sports,Fitness,26.11,15.38,Generic,Gold,West,Austin,347.76,95.76
TXN-0003060,2024-04-29,CUST-00747,PROD-0110,1,469.8,Credit Card,Completed,0.0,,0.0,Marketplace,469.8,469.8,2024-04,Kitchen Item 110,Home & Garden,Kitchen,186.68,114.86,Generic,,,,354.94,75.55
TXN-0003061,2024-10-06,CUST-00793,PROD-0079,2,161.72,Debit Card,Completed,0.0,,0.0,Website,323.44,323.44,2024-10,Fitness Item 79,Sports,Fitness,320.34,139.13,Generic,Bronze,South,Philadelphia,45.18000000000001,13.97
TXN-0003062,2024-10-22,CUST-00905,PROD-0036,2,411.24,Debit Card,Completed,0.0,,0.0,Website,822.48,822.48,2024-10,Cycling Item 36,Sports,Cycling,302.79,170.73,BrandB,Platinum,East,Austin,481.02000000000004,58.48
TXN-0003063,2024-09-03,CUST-00147,PROD-0057,2,330.87,Google Pay,Cancelled,0.0,,0.0,Website,661.74,661.74,2024-09,Fitness Item 57,Sports,Fitness,26.11,15.38,Generic,Silver,East,Houston,630.98,95.35
TXN-0003064,2024-08-30,CUST-00981,PROD-0129,1,147.28,Debit Card,Completed,0.0,,0.0,Website,147.28,147.28,2024-08,Footwear Item 129,Clothing,Footwear,257.17,150.68,BrandB,Gold,North,Philadelphia,-3.4000000000000057,-2.31
TXN-0003065,2024-08-26,CUST-00853,PROD-0003,1,400.67,Debit Card,Completed,0.0,,0.0,Website,400.67,400.67,2024-08,Furniture Item 3,Home & Garden,Furniture,50.71,21.75,BrandE,Silver,South,Phoenix,378.92,94.57
TXN-0003066,2024-10-09,CUST-00730,PROD-0014,3,219.29,Credit Card,Completed,0.0,,0.0,Social Media,657.87,657.87,2024-10,Team Sports Item 14,Sports,Team Sports,178.08,96.18,Generic,Gold,South,San Antonio,369.33,56.14
TXN-0003067,2024-10-27,CUST-01064,PROD-0034,2,68.98,Google Pay,Cancelled,0.0,FLASH30,41.39,Marketplace,137.96,96.57000000000001,2024-10,Decor Item 34,Home & Garden,Decor,119.61,59.32,BrandA,Bronze,Central,San Diego,-22.069999999999993,-22.85
TXN-0003068,2024-04-09,CUST-00846,PROD-0070,3,496.76,Debit Card,Shipped,0.0,,0.0,Mobile App,1490.28,1490.28,2024-04,Cycling Item 70,Sports,Cycling,155.82,99.29,BrandC,Gold,East,San Diego,1192.4099999999999,80.01
TXN-0003069,2024-10-10,CUST-00253,PROD-0069,5,218.56,Credit Card,Shipped,0.0,,0.0,Marketplace,1092.8,1092.8,2024-10,Bedding Item 69,Home & Garden,Bedding,208.19,100.3,BrandC,Silver,South,Chicago,591.3,54.11
TXN-0003070,2024-08-21,CUST-00561,PROD-0104,2,275.35,Debit Card,Completed,0.0,,0.0,Website,550.7,550.7,2024-08,Accessories Item 104,Clothing,Accessories,261.0,153.16,BrandA,Gold,East,Los Angeles,244.38000000000005,44.38
TXN-0003071,2024-08-15,CUST-00632,PROD-0029,2,405.89,Credit Card,Cancelled,0.0,,0.0,Mobile App,811.78,811.78,2024-08,Water Sports Item 29,Sports,Water Sports,275.77,185.0,BrandE,Bronze,West,Dallas,441.78,54.42
TXN-0003072,2024-09-01,CUST-00057,PROD-0048,1,480.82,Credit Card,Processing,0.0,,0.0,Mobile App,480.82,480.82,2024-09,Accessories Item 48,Clothing,Accessories,54.5,22.0,BrandD,Bronze,East,New York,458.82,95.42
TXN-0003073,2024-10-05,CUST-01144,PROD-0094,3,437.71,Debit Card,Completed,0.0,,0.0,Marketplace,1313.1299999999999,1313.1299999999999,2024-10,Furniture Item 94,Home & Garden,Furniture,209.25,94.53,Generic,Bronze,West,Houston,1029.54,78.4
TXN-0003074,2024-10-09,CUST-00151,PROD-0079,1,267.27,PayPal,Shipped,0.0,,0.0,Website,267.27,267.27,2024-10,Fitness Item 79,Sports,Fitness,320.34,139.13,Generic,Silver,Central,Chicago,128.14,47.94
TXN-0003075,2024-09-03,CUST-00844,PROD-0117,1,277.38,Debit Card,Completed,0.0,,0.0,Marketplace,277.38,277.38,2024-09,Decor Item 117,Home & Garden,Decor,353.01,223.84,BrandB,Bronze,South,Chicago,53.53999999999999,19.3
TXN-0003076,2024-06-29,CUST-00641,PROD-0144,4,147.62,Debit Card,Processing,0.0,,0.0,Marketplace,590.48,590.48,2024-06,Furniture Item 144,Home & Garden,Furniture,167.44,107.99,BrandE,Bronze,Central,Houston,158.52000000000004,26.85
TXN-0003077,2024-05-05,CUST-00030,PROD-0138,3,236.76,Debit Card,Processing,0.0,,0.0,Mobile App,710.28,710.28,2024-05,Men Item 138,Clothing,Men,298.6,190.28,Generic,Bronze,North,Austin,139.43999999999994,19.63
TXN-0003078,2024-10-21,CUST-01109,PROD-0147,2,473.94,PayPal,Shipped,0.0,VIP25,236.97,Website,947.88,710.91,2024-10,Kids Item 147,Clothing,Kids,87.56,58.02,BrandA,Bronze,East,Houston,594.87,83.68
TXN-0003079,2024-10-17,CUST-01004,PROD-0067,1,366.19,Credit Card,Completed,0.0,,0.0,Social Media,366.19,366.19,2024-10,Team Sports Item 67,Sports,Team Sports,313.66,147.12,BrandB,Bronze,South,Chicago,219.07,59.82
TXN-0003080,2024-05-07,CUST-00664,PROD-0132,2,15.81,Credit Card,Completed,12.99,,0.0,Website,31.62,44.61,2024-05,Kitchen Item 132,Home & Garden,Kitchen,286.39,173.86,BrandC,Bronze,South,Phoenix,-303.11,-679.47
TXN-0003081,2024-08-08,CUST-00291,PROD-0075,1,67.08,Credit Card,Completed,5.99,,0.0,Website,67.08,73.07,2024-08,Footwear Item 75,Clothing,Footwear,98.14,64.86,BrandB,Bronze,West,Phoenix,8.209999999999994,11.24
TXN-0003082,2024-06-21,CUST-00147,PROD-0028,1,462.66,Credit Card,Cancelled,0.0,,0.0,Website,462.66,462.66,2024-06,Kids Item 28,Clothing,Kids,181.05,123.96,BrandE,Silver,East,Houston,338.70000000000005,73.21
TXN-0003083,2024-10-14,CUST-00450,PROD-0121,2,425.86,Google Pay,Processing,0.0,WELCOME15,127.76,Mobile App,851.72,723.96,2024-10,Smartphones Item 121,Electronics,Smartphones,75.86,39.8,BrandB,Bronze,South,Chicago,644.36,89.0
TXN-0003084,2024-09-04,CUST-00314,PROD-0009,1,248.21,Apple Pay,Completed,0.0,,0.0,Marketplace,248.21,248.21,2024-09,Bedding Item 9,Home & Garden,Bedding,308.36,170.31,Generic,Bronze,North,Houston,77.9,31.38
TXN-0003085,2024-08-16,CUST-00642,PROD-0134,1,312.31,Credit Card,Completed,0.0,,0.0,Mobile App,312.31,312.31,2024-08,Women Item 134,Clothing,Women,34.54,23.2,Generic,Silver,South,New York,289.11,92.57
TXN-0003086,2024-08-20,CUST-01163,PROD-0123,4,151.92,Debit Card,Processing,0.0,WELCOME15,91.15,Website,607.68,516.53,2024-08,Water Sports Item 123,Sports,Water Sports,353.44,194.12,BrandD,Platinum,South,Philadelphia,-259.95000000000005,-50.33
TXN-0003087,2024-09-26,CUST-00728,PROD-0049,2,398.48,Google Pay,Completed,0.0,,0.0,In-Store,796.96,796.96,2024-09,Fitness Item 49,Sports,Fitness,237.15,143.7,BrandB,Bronze,East,Los Angeles,509.56000000000006,63.94
TXN-0003088,2024-10-27,CUST-01064,PROD-0091,1,305.62,Credit Card,Completed,0.0,,0.0,Website,305.62,305.62,2024-10,Water Sports Item 91,Sports,Water Sports,305.46,191.82,Generic,Bronze,Central,San Diego,113.80000000000001,37.24
TXN-0003089,2024-09-05,CUST-00798,PROD-0125,1,350.45,Debit Card,Completed,0.0,,0.0,In-Store,350.45,350.45,2024-09,Kids Item 125,Clothing,Kids,227.99,96.23,BrandD,Silver,East,New York,254.21999999999997,72.54
TXN-0003090,2024-10-10,CUST-00610,PROD-0076,5,193.7,Credit Card,Completed,0.0,,0.0,Social Media,968.5,968.5,2024-10,Men Item 76,Clothing,Men,152.92,97.34,BrandC,Silver,Central,San Diego,481.79999999999995,49.75
TXN-0003091,2024-09-22,CUST-01009,PROD-0150,1,220.9,Debit Card,Shipped,0.0,,0.0,Website,220.9,220.9,2024-09,Cycling Item 150,Sports,Cycling,137.71,72.29,BrandC,Gold,Central,Philadelphia,148.61,67.27
TXN-0003092,2024-04-21,CUST-00602,PROD-0104,3,111.75,Google Pay,Processing,0.0,,0.0,Website,335.25,335.25,2024-04,Accessories Item 104,Clothing,Accessories,261.0,153.16,BrandA,Silver,West,Houston,-124.23000000000002,-37.06
TXN-0003093,2024-09-27,CUST-01020,PROD-0149,4,474.54,Apple Pay,Completed,0.0,,0.0,Website,1898.16,1898.16,2024-09,Decor Item 149,Home & Garden,Decor,131.18,58.11,BrandB,Silver,South,New York,1665.72,87.75
TXN-0003094,2024-07-10,CUST-00363,PROD-0033,1,473.8,Debit Card,Completed,0.0,,0.0,Mobile App,473.8,473.8,2024-07,Cycling Item 33,Sports,Cycling,186.68,83.58,BrandD,Bronze,North,Austin,390.22,82.36
TXN-0003095,2024-10-15,CUST-00151,PROD-0053,1,410.69,Debit Card,Completed,0.0,,0.0,Marketplace,410.69,410.69,2024-10,Garden Item 53,Home & Garden,Garden,62.88,38.14,BrandC,Silver,Central,Chicago,372.55,90.71
TXN-0003096,2024-08-22,CUST-01009,PROD-0040,3,468.41,Debit Card,Completed,0.0,,0.0,Website,1405.23,1405.23,2024-08,Decor Item 40,Home & Garden,Decor,248.27,171.09,BrandB,Gold,Central,Philadelphia,891.96,63.47
TXN-0003097,2024-03-15,CUST-00739,PROD-0018,1,336.0,Credit Card,Cancelled,0.0,,0.0,Website,336.0,336.0,2024-03,Laptops Item 18,Electronics,Laptops,170.45,116.33,BrandB,Silver,Central,New York,219.67000000000002,65.38
TXN-0003098,2024-10-21,CUST-01062,PROD-0013,4,124.97,Credit Card,Completed,0.0,,0.0,Mobile App,499.88,499.88,2024-10,Laptops Item 13,,Laptops,40.95,16.77,BrandA,Bronze,East,New York,432.8,86.58
TXN-0003099,2024-10-27,CUST-01123,PROD-0074,4,382.49,Google Pay,Refunded,0.0,,0.0,Mobile App,1529.96,1529.96,2024-10,Fitness Item 74,Sports,Fitness,270.17,160.08,BrandA,Gold,Central,Los Angeles,889.64,58.15
TXN-0003100,2024-09-23,CUST-00056,PROD-0096,1,169.38,Credit Card,Completed,0.0,,0.0,Mobile App,169.38,169.38,2024-09,Kids Item 96,Clothing,Kids,134.44,80.24,BrandB,Bronze,South,San Diego,89.14,52.63
TXN-0003101,2024-10-22,CUST-00638,PROD-0105,2,225.83,Credit Card,Completed,0.0,,0.0,Mobile App,451.66,451.66,2024-10,Audio Item 105,Electronics,Audio,150.83,86.16,Generic,Platinum,Central,Houston,279.34000000000003,61.85
TXN-0003102,2024-08-06,CUST-00463,PROD-0131,2,144.42,Debit Card,Completed,0.0,,0.0,Website,288.84,288.84,2024-08,Cycling Item 131,Sports,Cycling,160.08,109.97,BrandE,Bronze,Central,San Diego,68.89999999999998,23.85
TXN-0003103,2024-06-02,CUST-00778,PROD-0150,5,217.56,Bank Transfer,Completed,0.0,VIP25,271.95,Marketplace,1087.8,815.8499999999999,2024-06,Cycling Item 150,Sports,Cycling,137.71,72.29,BrandC,Silver,Central,San Antonio,454.39999999999986,55.7
TXN-0003104,2024-09-23,CUST-00934,PROD-0067,4,342.86,PayPal,Processing,0.0,,0.0,Mobile App,1371.44,1371.44,2024-09,Team Sports Item 67,Sports,Team Sports,313.66,147.12,BrandB,Silver,West,New York,782.96,57.09
TXN-0003105,2024-10-10,CUST-00348,PROD-0033,3,64.19,Debit Card,Shipped,0.0,,0.0,Mobile App,192.57,192.57,2024-10,Cycling Item 33,Sports,Cycling,186.68,83.58,BrandD,Bronze,West,Chicago,-58.170000000000016,-30.21
TXN-0003106,2024-09-23,CUST-00703,PROD-0002,2,61.54,Debit Card,Cancelled,0.0,WELCOME15,18.46,Website,123.08,104.62,2024-09,Footwear Item 2,Clothing,Footwear,246.78,140.26,BrandD,Silver,North,Phoenix,-175.89999999999998,-168.13
TXN-0003107,2024-08-11,CUST-00854,PROD-0075,1,345.04,PayPal,Completed,0.0,,0.0,Mobile App,345.04,345.04,2024-08,Footwear Item 75,Clothing,Footwear,98.14,64.86,BrandB,Bronze,Central,Dallas,280.18,81.2
